CustomerKey;FirstName;LastName;FullName;BirthDate;Gender;Children;Education;DateFirstPurchase;CommuteDistance;CustomerCity
23874;Abigail;Cook;Abigail Cook;1978-04-10;Female;2;Bachelors;2024-10-30;2-5 Miles;Beaverton
24320;Joshua;White;Joshua White;1963-02-10;Male;2;Partial High School;2024-08-10;5-10 Miles;Beaverton
24435;Mariah;Hughes;Mariah Hughes;1959-04-25;Female;3;Graduate Degree;2024-04-18;5-10 Miles;Beaverton
25333;Robert;Coleman;Robert Coleman;1972-01-23;Male;0;Graduate Degree;2024-09-12;0-1 Miles;Beaverton
25421;Marcus;Lewis;Marcus Lewis;1973-03-15;Male;2;Bachelors;2024-07-15;2-5 Miles;Beaverton
25833;Sabrina;Hernandez;Sabrina Hernandez;1960-02-05;Female;4;High School;2024-09-26;5-10 Miles;Beaverton
25979;Miguel;Edwards;Miguel Edwards;1974-01-29;Male;4;Bachelors;2022-07-11;2-5 Miles;Beaverton
25988;Victor;Muñoz;Victor Muñoz;1973-01-14;Male;4;High School;2024-08-22;2-5 Miles;Beaverton
26102;Ana;Wood;Ana Wood;1965-12-20;Female;4;High School;2024-03-31;1-2 Miles;Beaverton
26254;Seth;Henderson;Seth Henderson;1966-07-09;Male;3;Partial High School;2024-07-14;1-2 Miles;Beaverton
26265;Tammy;Lopez;Tammy Lopez;1962-04-09;Female;3;Partial High School;2024-11-01;1-2 Miles;Beaverton
26276;Heather;Huang;Heather Huang;1963-08-08;Female;1;Partial College;2023-01-27;1-2 Miles;Beaverton
26323;Dwayne;Ruiz;Dwayne Ruiz;1976-05-06;Male;2;Graduate Degree;2024-11-16;2-5 Miles;Beaverton
26466;Kevin;Turner;Kevin Turner;1946-09-22;Male;3;Bachelors;2024-06-03;1-2 Miles;Beaverton
26487;Vincent;Ma;Vincent Ma;1951-10-16;Male;5;Bachelors;2023-04-16;10+ Miles;Beaverton
26609;Abigail;Kelly;Abigail Kelly;1978-10-05;Female;1;Partial College;2023-06-17;0-1 Miles;Beaverton
26616;Colin;Goel;Colin Goel;1976-09-11;Male;0;Bachelors;2023-06-17;0-1 Miles;Beaverton
26621;Sarah;Wood;Sarah Wood;1972-11-18;Female;0;Partial College;2024-10-01;2-5 Miles;Beaverton
26717;David;Simpson;David Simpson;1946-02-23;Male;3;Partial College;2023-07-07;5-10 Miles;Beaverton
26719;Tamara;Li;Tamara Li;1965-08-24;Female;5;Partial College;2024-07-17;1-2 Miles;Beaverton
26794;Michele;Dominguez;Michele Dominguez;1985-05-25;Female;0;High School;2024-07-14;5-10 Miles;Beaverton
27012;Anne;Jiménez;Anne Jiménez;1980-05-22;Female;3;Partial College;2024-10-03;0-1 Miles;Beaverton
27047;Yolanda;Rai;Yolanda Rai;1964-04-11;Female;1;Partial College;2023-08-19;1-2 Miles;Beaverton
27109;Mandy;Cai;Mandy Cai;1972-05-12;Female;3;Bachelors;2024-03-14;2-5 Miles;Beaverton
27115;Kristi;Navarro;Kristi Navarro;1971-11-15;Female;5;Graduate Degree;2024-11-03;2-5 Miles;Beaverton
27395;Jenny;Lu;Jenny Lu;1953-08-08;Female;4;Bachelors;2024-10-03;10+ Miles;Beaverton
27538;José;Jackson;José Jackson;1968-08-13;Male;4;Bachelors;2025-01-20;2-5 Miles;Beaverton
27683;Alexandra;Reed;Alexandra Reed;1954-08-09;Female;4;High School;2024-09-01;1-2 Miles;Beaverton
27994;Jodi;Rai;Jodi Rai;1943-01-01;Female;4;High School;2024-08-23;5-10 Miles;Beaverton
28030;Jason;Gonzalez;Jason Gonzalez;1958-10-01;Male;2;Bachelors;2022-02-10;2-5 Miles;Beaverton
28047;Jay;Sanchez;Jay Sanchez;1956-06-18;Male;2;Partial College;2022-02-15;2-5 Miles;Beaverton
28064;Tamara;Nath;Tamara Nath;1977-09-09;Female;5;Graduate Degree;2022-02-23;2-5 Miles;Beaverton
28174;Marco;Subram;Marco Subram;1971-04-21;Male;4;High School;2025-01-15;2-5 Miles;Beaverton
28175;Clifford;Subram;Clifford Subram;1965-12-29;Male;4;High School;2024-02-24;2-5 Miles;Beaverton
28179;Billy;Alvarez;Billy Alvarez;1973-04-26;Male;0;Partial College;2022-03-07;0-1 Miles;Beaverton
28186;Jenny;Wagner;Jenny Wagner;1965-08-05;Female;1;Partial College;2022-03-05;0-1 Miles;Beaverton
28194;Lydia;Garcia;Lydia Garcia;1964-08-14;Female;1;Graduate Degree;2022-03-27;0-1 Miles;Beaverton
28232;Gavin;Russell;Gavin Russell;1976-02-20;Male;4;Partial College;2024-07-04;0-1 Miles;Beaverton
28256;Colin;Beck;Colin Beck;1968-04-16;Male;5;Partial College;2024-05-27;5-10 Miles;Beaverton
28604;Allison;James;Allison James;1961-12-01;Female;3;Partial High School;2024-02-05;0-1 Miles;Beaverton
28632;Kathryn;Nath;Kathryn Nath;1979-03-11;Female;0;Graduate Degree;2024-05-04;1-2 Miles;Beaverton
28660;Justin;Anderson;Justin Anderson;1977-05-14;Male;1;Graduate Degree;2022-05-01;2-5 Miles;Beaverton
28664;Ashlee;Sharma;Ashlee Sharma;1974-04-25;Female;2;Bachelors;2022-05-01;2-5 Miles;Beaverton
28991;Timothy;Ward;Timothy Ward;1952-07-19;Male;4;High School;2024-03-29;10+ Miles;Beaverton
29200;Jackson;Collins;Jackson Collins;1962-08-25;Male;2;High School;2024-07-24;5-10 Miles;Beaverton
29262;Cassie;Raje;Cassie Raje;1941-08-21;Female;2;Graduate Degree;2025-01-24;1-2 Miles;Beaverton
12435;Christy;Zhou;Christy Zhou;1961-04-08;Female;1;Partial College;2022-12-04;0-1 Miles;Bell Gardens
26127;Terry;Chander;Terry Chander;1954-09-30;Male;4;High School;2023-01-06;5-10 Miles;Bellevue
11023;Seth;Edwards;Seth Edwards;1984-04-09;Male;0;Partial College;2024-02-17;1-2 Miles;Bellflower
11628;Mariah;Wood;Mariah Wood;1977-11-14;Female;1;Graduate Degree;2022-09-12;1-2 Miles;Bellflower
11654;Ariana;Sanchez;Ariana Sanchez;1977-03-18;Female;1;Graduate Degree;2022-10-18;2-5 Miles;Bellflower
11825;Aimee;She;Aimee She;1971-11-15;Female;5;Graduate Degree;2022-10-16;2-5 Miles;Bellflower
11962;Alexandra;Roberts;Alexandra Roberts;1982-05-28;Female;0;Partial College;2024-08-11;1-2 Miles;Bellflower
11983;Cheryl;Ortega;Cheryl Ortega;1968-02-24;Female;3;Partial College;2022-11-08;5-10 Miles;Bellflower
12029;Damien;Hu;Damien Hu;1983-04-15;Male;0;Partial High School;2024-08-02;0-1 Miles;Bellflower
12118;Miguel;Sanchez;Miguel Sanchez;1967-07-23;Female;2;Partial College;2022-11-04;10+ Miles;Bellflower
12209;Mindy;Jai;Mindy Jai;1945-12-24;Female;2;Bachelors;2022-12-17;0-1 Miles;Bellflower
12416;Veronica;Martinez;Veronica Martinez;1983-02-07;Female;0;Graduate Degree;2024-06-29;1-2 Miles;Bellflower
12786;James;Yang;James Yang;1961-08-31;Male;1;Partial College;2024-11-11;1-2 Miles;Bellflower
12887;Brendan;Pal;Brendan Pal;1976-08-12;Male;1;Graduate Degree;2024-10-20;1-2 Miles;Bellflower
12927;Savannah;Sanchez;Savannah Sanchez;1971-12-11;Female;4;Graduate Degree;2024-04-27;2-5 Miles;Bellflower
12947;Isaiah;Sanchez;Isaiah Sanchez;1969-08-16;Male;0;Bachelors;2022-12-30;2-5 Miles;Bellflower
13068;Alexandria;Morris;Alexandria Morris;1985-02-14;Female;0;High School;2023-01-09;1-2 Miles;Bellflower
13316;Angel;Rivera;Angel Rivera;1959-10-15;Male;3;Partial High School;2023-02-24;5-10 Miles;Bellflower
13362;Destiny;Morgan;Destiny Morgan;1962-08-08;Female;5;Bachelors;2023-02-04;10+ Miles;Bellflower
13364;Natalie;Anderson;Natalie Anderson;1952-04-01;Female;4;Bachelors;2024-05-15;10+ Miles;Bellflower
13380;Katherine;Scott;Katherine Scott;1955-04-24;Female;2;Bachelors;2023-02-01;2-5 Miles;Bellflower
13426;Taylor;Williams;Taylor Williams;1969-12-10;Female;3;Bachelors;2023-03-05;2-5 Miles;Bellflower
13433;Jessie;Vazquez;Jessie Vazquez;1961-09-08;Female;2;Partial College;2023-03-18;5-10 Miles;Bellflower
13463;Tammy;Sara;Tammy Sara;1942-02-01;Female;2;Graduate Degree;2024-11-13;5-10 Miles;Bellflower
13470;Jaclyn;Jai;Jaclyn Jai;1966-06-16;Female;0;Partial College;2024-12-20;5-10 Miles;Bellflower
13484;Marcus;Martinez;Marcus Martinez;1942-12-06;Male;2;Graduate Degree;2023-05-12;5-10 Miles;Bellflower
13656;Faith;Howard;Faith Howard;1952-04-21;Female;2;Graduate Degree;2024-07-14;5-10 Miles;Bellflower
13728;Taylor;Stewart;Taylor Stewart;1961-02-22;Female;1;Partial College;2023-06-25;0-1 Miles;Bellflower
13737;Garrett;Sanders;Garrett Sanders;1962-05-24;Male;1;Partial College;2024-07-01;1-2 Miles;Bellflower
13862;Andrew;Walker;Andrew Walker;1978-06-03;Male;1;Graduate Degree;2023-07-23;2-5 Miles;Bellflower
13879;Derrick;Hernandez;Derrick Hernandez;1974-03-08;Male;2;Bachelors;2024-09-08;0-1 Miles;Bellflower
13927;Gabriel;Gonzales;Gabriel Gonzales;1969-06-06;Male;0;Bachelors;2023-11-19;0-1 Miles;Bellflower
13938;Alejandro;Cai;Alejandro Cai;1973-02-03;Male;0;Graduate Degree;2023-11-27;0-1 Miles;Bellflower
14248;Misty;Tang;Misty Tang;1947-08-30;Female;2;Graduate Degree;2024-09-24;5-10 Miles;Bellflower
14254;Tabitha;Gill;Tabitha Gill;1949-02-28;Female;2;Bachelors;2024-07-02;5-10 Miles;Bellflower
14297;Kristin;Raji;Kristin Raji;1962-07-12;Female;3;Partial College;2023-07-16;5-10 Miles;Bellflower
14339;Brandy;Suri;Brandy Suri;1983-06-01;Female;0;Partial High School;2024-02-12;0-1 Miles;Bellflower
14403;Angelica;Russell;Angelica Russell;1954-09-16;Female;2;Partial College;2024-12-13;10+ Miles;Bellflower
14440;Jon;Tang;Jon Tang;1971-05-13;Male;4;Partial College;2023-10-30;2-5 Miles;Bellflower
14441;William;Lewis;William Lewis;1976-11-03;Male;2;Bachelors;2024-04-23;1-2 Miles;Bellflower
14560;Kelvin;Huang;Kelvin Huang;1976-03-31;Male;1;Bachelors;2022-01-05;2-5 Miles;Bellflower
14571;Rachel;Richardson;Rachel Richardson;1982-04-23;Female;1;Graduate Degree;2024-08-21;2-5 Miles;Bellflower
14729;Gloria;Rubio;Gloria Rubio;1977-07-04;Female;0;Graduate Degree;2024-07-13;0-1 Miles;Bellflower
14730;Jerry;Ferrier;Jerry Ferrier;1964-02-14;Male;2;High School;2022-08-26;0-1 Miles;Bellflower
14870;Brandi;Ortega;Brandi Ortega;1979-07-11;Female;3;Partial College;2024-01-28;0-1 Miles;Bellflower
14902;Arianna;Diaz;Arianna Diaz;1962-03-24;Female;1;Partial College;2022-11-13;1-2 Miles;Bellflower
15347;Deanna;Alonso;Deanna Alonso;1957-12-25;Female;3;High School;2023-04-20;2-5 Miles;Bellflower
15521;Kathryn;Deng;Kathryn Deng;1976-05-21;Female;3;Bachelors;2023-08-03;10+ Miles;Bellflower
15750;Kaitlin;Martinez;Kaitlin Martinez;1984-10-16;Female;0;Partial College;2023-09-08;0-1 Miles;Bellflower
15946;Wyatt;Wilson;Wyatt Wilson;1970-01-17;Male;3;Bachelors;2024-04-22;1-2 Miles;Bellflower
15953;Julio;Moreno;Julio Moreno;1939-10-09;Male;2;Graduate Degree;2023-12-05;5-10 Miles;Bellflower
15954;Marshall;Deng;Marshall Deng;1980-02-20;Male;0;Partial College;2023-12-16;0-1 Miles;Bellflower
16081;Arturo;Cai;Arturo Cai;1973-09-18;Male;2;Bachelors;2024-10-26;2-5 Miles;Bellflower
16086;Charles;Watson;Charles Watson;1975-11-08;Male;4;Graduate Degree;2024-10-28;2-5 Miles;Bellflower
16230;Craig;Blanco;Craig Blanco;1960-10-31;Male;1;Partial College;2024-12-18;0-1 Miles;Bellflower
16244;Gregory;Kumar;Gregory Kumar;1969-12-15;Male;4;Graduate Degree;2024-10-14;1-2 Miles;Bellflower
16335;Kristen;Lu;Kristen Lu;1983-02-22;Female;0;Partial College;2024-09-23;5-10 Miles;Bellflower
16787;Nicole;Jackson;Nicole Jackson;1957-04-22;Female;4;Bachelors;2024-11-25;10+ Miles;Bellflower
16851;Kevin;Hayes;Kevin Hayes;1968-09-28;Male;0;Partial College;2024-10-23;2-5 Miles;Bellflower
16892;Rebecca;Evans;Rebecca Evans;1959-08-10;Female;3;High School;2024-10-25;5-10 Miles;Bellflower
16973;Katherine;Collins;Katherine Collins;1972-09-23;Female;2;Bachelors;2024-04-16;2-5 Miles;Bellflower
17122;Gabrielle;Gonzalez;Gabrielle Gonzalez;1971-09-15;Female;0;Graduate Degree;2024-04-05;0-1 Miles;Bellflower
17262;Kristy;Martin;Kristy Martin;1966-04-24;Female;1;Partial College;2024-05-30;2-5 Miles;Bellflower
17335;Miguel;Gonzales;Miguel Gonzales;1981-11-23;Male;0;High School;2024-04-23;5-10 Miles;Bellflower
17445;Natasha;Hernandez;Natasha Hernandez;1946-04-17;Female;2;Graduate Degree;2024-06-08;5-10 Miles;Bellflower
17470;Jaime;Carlson;Jaime Carlson;1948-11-22;Female;4;Graduate Degree;2024-11-15;1-2 Miles;Bellflower
17547;Alejandro;Yuan;Alejandro Yuan;1967-03-09;Male;4;High School;2024-07-13;10+ Miles;Bellflower
17559;Kari;Suarez;Kari Suarez;1960-10-08;Female;4;High School;2024-07-09;10+ Miles;Bellflower
17561;Samantha;White;Samantha White;1977-12-19;Female;1;Graduate Degree;2024-07-23;0-1 Miles;Bellflower
17605;Jon;Ma;Jon Ma;1974-09-20;Male;5;Graduate Degree;2024-04-18;2-5 Miles;Bellflower
17676;Eugene;Yang;Eugene Yang;1962-12-01;Male;2;High School;2024-06-01;0-1 Miles;Bellflower
17678;Julio;Blanco;Julio Blanco;1963-10-22;Male;2;Partial College;2024-09-01;1-2 Miles;Bellflower
17684;Leslie;Gomez;Leslie Gomez;1964-01-02;Female;4;Graduate Degree;2024-11-17;0-1 Miles;Bellflower
17868;Richard;Blue;Richard Blue;1972-09-04;Male;0;Graduate Degree;2024-09-17;0-1 Miles;Bellflower
18094;Roy;Alonso;Roy Alonso;1955-01-01;Male;2;Bachelors;2024-02-19;10+ Miles;Bellflower
18106;Carson;Alexander;Carson Alexander;1957-04-13;Male;2;Partial College;2024-04-21;10+ Miles;Bellflower
18230;Brianna;Perry;Brianna Perry;1970-08-08;Female;5;Bachelors;2024-11-22;0-1 Miles;Bellflower
18339;Donna;Nath;Donna Nath;1981-12-01;Female;0;Partial College;2024-10-13;5-10 Miles;Bellflower
18409;Olivia;Washington;Olivia Washington;1961-03-11;Female;2;High School;2024-09-29;5-10 Miles;Bellflower
18478;Eduardo;Roberts;Eduardo Roberts;1984-10-01;Male;0;Partial College;2024-12-07;5-10 Miles;Bellflower
18514;Anne;Romero;Anne Romero;1962-06-16;Female;3;Partial College;2024-12-07;5-10 Miles;Bellflower
18519;Alex;Cook;Alex Cook;1976-08-20;Male;4;Partial College;2024-12-07;2-5 Miles;Bellflower
18585;Katherine;Blue;Katherine Blue;1975-02-24;Female;5;Graduate Degree;2024-10-27;0-1 Miles;Bellflower
18680;David;Shan;David Shan;1979-05-03;Male;1;Graduate Degree;2024-11-03;0-1 Miles;Bellflower
18786;Dustin;Chande;Dustin Chande;1973-04-14;Male;0;Bachelors;2024-04-03;1-2 Miles;Bellflower
18823;Russell;Xu;Russell Xu;1967-10-24;Male;1;Bachelors;2024-06-06;1-2 Miles;Bellflower
18830;Kristine;Ortega;Kristine Ortega;1967-03-08;Female;1;Bachelors;2024-11-17;5-10 Miles;Bellflower
18831;Andy;Hernandez;Andy Hernandez;1967-06-27;Male;1;Bachelors;2024-12-26;5-10 Miles;Bellflower
18891;Megan;James;Megan James;1983-03-10;Female;0;Partial College;2024-12-31;5-10 Miles;Bellflower
18942;Billy;Ortega;Billy Ortega;1962-11-19;Male;3;Partial College;2024-07-15;5-10 Miles;Bellflower
18953;Mya;Patterson;Mya Patterson;1976-10-20;Female;2;Bachelors;2024-09-15;2-5 Miles;Bellflower
18995;Melissa;Gray;Melissa Gray;1952-10-29;Female;2;Partial College;2024-10-24;10+ Miles;Bellflower
19144;Edwin;He;Edwin He;1976-12-22;Male;3;Bachelors;2024-05-21;10+ Miles;Bellflower
19216;Gabriel;Lopez;Gabriel Lopez;1962-03-01;Male;2;High School;2024-04-29;1-2 Miles;Bellflower
19240;Theresa;Jimenez;Theresa Jimenez;1978-10-18;Female;1;Graduate Degree;2024-01-21;1-2 Miles;Bellflower
19732;Kyle;Hill;Kyle Hill;1950-05-14;Male;3;Graduate Degree;2024-05-02;10+ Miles;Bellflower
19849;Jorge;Wu;Jorge Wu;1955-04-12;Male;4;High School;2024-04-23;10+ Miles;Bellflower
19983;Michael;Martinez;Michael Martinez;1975-11-17;Male;1;Bachelors;2024-04-22;2-5 Miles;Bellflower
20012;Jessica;Robinson;Jessica Robinson;1977-10-08;Female;4;Graduate Degree;2024-12-08;2-5 Miles;Bellflower
20286;Stacey;Wu;Stacey Wu;1982-05-05;Female;0;Partial College;2024-04-24;1-2 Miles;Bellflower
20305;Caleb;Ross;Caleb Ross;1985-06-24;Male;0;Partial College;2024-10-06;5-10 Miles;Bellflower
20320;Mindy;Nath;Mindy Nath;1977-04-03;Female;1;Graduate Degree;2024-06-07;1-2 Miles;Bellflower
20324;Ashley;Rodriguez;Ashley Rodriguez;1974-09-15;Female;0;Partial College;2024-03-29;2-5 Miles;Bellflower
20334;Jeremiah;Mitchell;Jeremiah Mitchell;1973-05-10;Male;1;Bachelors;2024-02-13;5-10 Miles;Bellflower
20351;Maria;Gonzalez;Maria Gonzalez;1960-12-20;Female;4;High School;2024-09-20;5-10 Miles;Bellflower
20359;Rachel;Blue;Rachel Blue;1940-08-31;Female;2;Graduate Degree;2024-06-07;5-10 Miles;Bellflower
20379;Brittney;Chen;Brittney Chen;1943-05-18;Female;3;Graduate Degree;2024-08-05;10+ Miles;Bellflower
20421;Victoria;Alexander;Victoria Alexander;1986-01-15;Female;0;Partial High School;2024-05-09;5-10 Miles;Bellflower
20525;James;Kumar;James Kumar;1960-08-18;Male;2;Bachelors;2024-07-10;2-5 Miles;Bellflower
20685;Mariah;Powell;Mariah Powell;1970-07-01;Female;0;Bachelors;2024-08-27;0-1 Miles;Bellflower
20700;Marcus;Scott;Marcus Scott;1970-01-30;Male;4;Bachelors;2024-08-04;2-5 Miles;Bellflower
20744;Amanda;Barnes;Amanda Barnes;1958-08-29;Female;2;High School;2024-12-06;0-1 Miles;Bellflower
20751;Jermaine;Arthur;Jermaine Arthur;1961-04-18;Male;1;High School;2024-12-13;1-2 Miles;Bellflower
20768;Marshall;Nara;Marshall Nara;1963-08-24;Male;2;Partial College;2024-09-19;1-2 Miles;Bellflower
21151;Aaron;Campbell;Aaron Campbell;1973-06-20;Male;0;Graduate Degree;2024-09-10;2-5 Miles;Bellflower
21163;William;Williams;William Williams;1974-11-29;Male;5;Graduate Degree;2025-01-28;2-5 Miles;Bellflower
21235;Stephanie;Hernandez;Stephanie Hernandez;1981-05-05;Female;0;High School;2024-09-17;0-1 Miles;Bellflower
21587;Jenna;Roberts;Jenna Roberts;1983-05-25;Female;1;Graduate Degree;2024-10-28;2-5 Miles;Bellflower
21766;Jesse;Baker;Jesse Baker;1950-11-23;Male;4;Bachelors;2024-03-10;10+ Miles;Bellflower
21767;Mariah;Ramirez;Mariah Ramirez;1951-12-11;Female;5;Bachelors;2024-08-03;10+ Miles;Bellflower
22052;Zachary;Butler;Zachary Butler;1979-05-05;Male;2;Graduate Degree;2024-02-09;1-2 Miles;Bellflower
22075;Pedro;Patel;Pedro Patel;1973-05-11;Male;1;Bachelors;2024-09-27;5-10 Miles;Bellflower
22289;Thomas;Long;Thomas Long;1980-11-07;Male;4;Bachelors;2024-02-06;2-5 Miles;Bellflower
22778;Monique;Dominguez;Monique Dominguez;1957-05-12;Female;2;Partial College;2024-04-24;10+ Miles;Bellflower
22873;Robert;Williams;Robert Williams;1967-07-26;Male;1;Partial College;2024-07-21;2-5 Miles;Bellflower
22980;Oscar;Washington;Oscar Washington;1982-08-23;Male;0;High School;2024-02-05;5-10 Miles;Bellflower
23021;Stefanie;Mehta;Stefanie Mehta;1969-01-14;Female;0;Partial College;2024-08-14;2-5 Miles;Bellflower
23066;Austin;Lal;Austin Lal;1953-08-10;Male;3;Graduate Degree;2024-05-03;1-2 Miles;Bellflower
23075;Rebekah;Sandberg;Rebekah Sandberg;1946-10-17;Female;3;Graduate Degree;2024-05-05;10+ Miles;Bellflower
23190;Nathaniel;Ramirez;Nathaniel Ramirez;1926-09-07;Male;3;Partial High School;2024-11-26;0-1 Miles;Bellflower
23256;Mario;Chande;Mario Chande;1960-02-01;Male;1;High School;2024-09-20;5-10 Miles;Bellflower
23276;Vincent;Zhou;Vincent Zhou;1963-04-07;Male;2;High School;2024-07-11;1-2 Miles;Bellflower
23295;Jaime;Torres;Jaime Torres;1965-02-12;Female;4;Graduate Degree;2024-09-13;0-1 Miles;Bellflower
23296;Molly;Mehta;Molly Mehta;1978-06-14;Female;4;Partial College;2024-08-22;1-2 Miles;Bellflower
23326;Tiffany;Ye;Tiffany Ye;1986-01-19;Female;0;Partial High School;2024-08-18;5-10 Miles;Bellflower
23354;Eddie;Gomez;Eddie Gomez;1980-01-19;Male;0;Partial College;2024-02-28;5-10 Miles;Bellflower
23398;Karl;Chander;Karl Chander;1965-08-31;Male;1;Partial College;2024-09-18;2-5 Miles;Bellflower
23405;Kari;Madan;Kari Madan;1975-03-06;Female;5;Graduate Degree;2024-03-20;2-5 Miles;Bellflower
23683;Dana;Alonso;Dana Alonso;1947-10-30;Female;4;Bachelors;2024-10-01;1-2 Miles;Bellflower
23799;Carolyn;Chandra;Carolyn Chandra;1962-08-14;Female;2;Partial High School;2024-12-12;0-1 Miles;Bellflower
23823;Samuel;Davis;Samuel Davis;1984-05-14;Male;1;Graduate Degree;2024-05-18;0-1 Miles;Bellflower
24387;Elijah;Mitchell;Elijah Mitchell;1963-03-26;Male;2;Bachelors;2024-12-25;0-1 Miles;Bellflower
24401;Douglas;Rana;Douglas Rana;1969-07-17;Male;3;Bachelors;2024-07-30;1-2 Miles;Bellflower
24447;Cody;Morgan;Cody Morgan;1954-12-08;Male;4;High School;2024-03-05;5-10 Miles;Bellflower
24956;Ariana;Ward;Ariana Ward;1951-02-02;Female;5;Partial High School;2024-07-07;10+ Miles;Bellflower
25042;Arif;Rizaldy;Arif Rizaldy;1981-02-24;Female;0;High School;2024-12-21;1-2 Miles;Bellflower
25165;Ashley;Brown;Ashley Brown;1961-07-17;Female;4;Partial College;2024-12-16;0-1 Miles;Bellflower
25203;Caroline;Wood;Caroline Wood;1956-08-22;Female;3;Partial College;2024-03-13;1-2 Miles;Bellflower
25264;Wyatt;Bryant;Wyatt Bryant;1982-10-14;Male;0;High School;2024-10-22;5-10 Miles;Bellflower
25390;Samantha;Powell;Samantha Powell;1980-05-24;Female;2;Bachelors;2024-05-05;2-5 Miles;Bellflower
25419;Hunter;King;Hunter King;1973-03-08;Male;2;Bachelors;2024-06-24;0-1 Miles;Bellflower
25840;Karla;Pal;Karla Pal;1943-07-17;Female;3;Graduate Degree;2024-07-14;10+ Miles;Bellflower
25987;Hunter;Kumar;Hunter Kumar;1978-11-18;Male;3;High School;2022-08-10;0-1 Miles;Bellflower
26046;Kara;Kumar;Kara Kumar;1967-05-15;Female;2;Partial High School;2024-10-04;5-10 Miles;Bellflower
26056;Karen;Zeng;Karen Zeng;1971-06-14;Female;4;Partial College;2022-11-04;2-5 Miles;Bellflower
26070;Elijah;Patterson;Elijah Patterson;1961-12-31;Male;2;Partial College;2022-11-20;5-10 Miles;Bellflower
26089;Terry;Rai;Terry Rai;1967-02-08;Male;1;Bachelors;2022-11-10;2-5 Miles;Bellflower
26090;Mathew;Moreno;Mathew Moreno;1972-10-19;Male;1;Bachelors;2022-11-02;5-10 Miles;Bellflower
26183;Allen;Arthur;Allen Arthur;1982-08-04;Male;0;Partial High School;2023-01-24;5-10 Miles;Bellflower
26300;Audrey;Ortega;Audrey Ortega;1977-10-13;Female;1;Graduate Degree;2023-02-09;2-5 Miles;Bellflower
26303;Devon;Pal;Devon Pal;1981-05-12;Male;1;Bachelors;2023-02-24;2-5 Miles;Bellflower
26334;Ross;Blanco;Ross Blanco;1971-10-02;Male;3;Bachelors;2024-09-28;2-5 Miles;Bellflower
26484;Fernando;Patterson;Fernando Patterson;1951-10-01;Male;5;High School;2023-04-28;2-5 Miles;Bellflower
26499;Renee;Ruiz;Renee Ruiz;1953-08-17;Female;2;Partial College;2023-05-17;10+ Miles;Bellflower
26538;Warren;Black;Warren Black;1979-11-15;Male;2;Graduate Degree;2023-05-19;1-2 Miles;Bellflower
26641;Arturo;Xie;Arturo Xie;1965-02-01;Male;1;Graduate Degree;2023-06-05;0-1 Miles;Bellflower
26736;Lacey;Xu;Lacey Xu;1955-03-23;Female;4;High School;2024-02-15;5-10 Miles;Bellflower
27054;Shawn;Sharma;Shawn Sharma;1965-06-04;Male;2;Partial College;2023-07-31;0-1 Miles;Bellflower
27104;Randy;Zhu;Randy Zhu;1976-04-01;Male;4;Graduate Degree;2023-09-05;2-5 Miles;Bellflower
27392;Felicia;Romero;Felicia Romero;1947-02-22;Female;4;Bachelors;2025-01-27;10+ Miles;Bellflower
27438;Alejandro;Shan;Alejandro Shan;1957-01-02;Male;2;Partial College;2024-05-21;10+ Miles;Bellflower
27462;Xavier;Rodriguez;Xavier Rodriguez;1984-10-29;Male;0;Partial College;2024-11-05;5-10 Miles;Bellflower
27476;Alexis;Alexander;Alexis Alexander;1982-08-14;Female;0;Partial College;2024-11-24;5-10 Miles;Bellflower
27533;Allison;Perez;Allison Perez;1969-09-21;Female;4;Bachelors;2024-04-16;2-5 Miles;Bellflower
28038;Philip;Gomez;Philip Gomez;1953-08-19;Male;2;Partial College;2022-02-01;10+ Miles;Bellflower
28059;Bradley;Shen;Bradley Shen;1959-05-15;Male;3;Partial High School;2024-07-23;10+ Miles;Bellflower
28083;Kaitlyn;Foster;Kaitlyn Foster;1974-02-14;Female;2;Graduate Degree;2022-02-12;1-2 Miles;Bellflower
28086;Bridget;Anand;Bridget Anand;1984-08-12;Female;0;Partial College;2024-04-08;5-10 Miles;Bellflower
28087;Maria;Simmons;Maria Simmons;1984-10-11;Female;0;Partial College;2024-05-29;1-2 Miles;Bellflower
